index,paras,windows,sl_name,fe_name,method,mean_validation_score
4,{'alpha': 0.05623413251903491},3,Identity,BestK3,Perceptron,0.6715342679127726
0,{'max_depth': 9},3,Identity,BestK3,DT,0.9896157840083074
1,{'max_depth': 11},3,Identity,BestK3,DT,0.9895508826583593
2,{'max_depth': 7},3,Identity,BestK3,DT,0.98851246105919
3,{'max_depth': 1},3,Identity,BestK3,DT,0.9881230529595015
4,{'max_depth': 3},3,Identity,BestK3,DT,0.987668743509865
5,{'max_depth': 5},3,Identity,BestK3,DT,0.987668743509865
0,{'n_neighbors': 8},3,Identity,BestK2,KNN,0.9889018691588785
1,{'n_neighbors': 20},3,Identity,BestK2,KNN,0.9885773624091381
2,{'n_neighbors': 26},3,Identity,BestK2,KNN,0.98851246105919
3,{'n_neighbors': 14},3,Identity,BestK2,KNN,0.9884475597092419
4,{'n_neighbors': 2},3,Identity,BestK2,KNN,0.9826713395638629
0,"{'priors': array([0.78589045, 0.21410955])}",3,Identity,BestK2,NB,0.9561915887850467
1,"{'priors': [0.5, 0.5]}",3,Identity,BestK2,NB,0.951518691588785
0,{'alpha': 1e-05},3,Identity,BestK2,Perceptron,0.9419781931464174
1,{'alpha': 0.0031622776601683794},3,Identity,BestK2,Perceptron,0.7370197300103842
2,{'alpha': 0.00017782794100389227},3,Identity,BestK2,Perceptron,0.7196910695742471
3,{'alpha': 1.0},3,Identity,BestK2,Perceptron,0.6715342679127726
4,{'alpha': 0.05623413251903491},3,Identity,BestK2,Perceptron,0.6715342679127726
0,{'max_depth': 11},3,Identity,BestK2,DT,0.9898104880581516
1,{'max_depth': 7},3,Identity,BestK2,DT,0.9897455867082036
2,{'max_depth': 9},3,Identity,BestK2,DT,0.9897455867082036
3,{'max_depth': 5},3,Identity,BestK2,DT,0.9889667705088265
4,{'max_depth': 3},3,Identity,BestK2,DT,0.9884475597092419
5,{'max_depth': 1},3,Identity,BestK2,DT,0.9881230529595015
0,{'n_neighbors': 8},3,Identity,PCA1,KNN,0.9887720664589823
1,{'n_neighbors': 14},3,Identity,PCA1,KNN,0.98851246105919
2,{'n_neighbors': 20},3,Identity,PCA1,KNN,0.9883826583592938
3,{'n_neighbors': 26},3,Identity,PCA1,KNN,0.9883826583592938
4,{'n_neighbors': 2},3,Identity,PCA1,KNN,0.9808541017653167
0,"{'priors': array([0.78589045, 0.21410955])}",3,Identity,PCA1,NB,0.9598260643821391
1,"{'priors': [0.5, 0.5]}",3,Identity,PCA1,NB,0.9467808930425753
0,{'alpha': 0.00017782794100389227},3,Identity,PCA1,Perceptron,0.9276998961578401
1,{'alpha': 1e-05},3,Identity,PCA1,Perceptron,0.9176401869158879
2,{'alpha': 0.05623413251903491},3,Identity,PCA1,Perceptron,0.8960280373831776
3,{'alpha': 0.0031622776601683794},3,Identity,PCA1,Perceptron,0.8733125649013499
4,{'alpha': 1.0},3,Identity,PCA1,Perceptron,0.8065290758047767
0,{'max_depth': 7},3,Identity,PCA1,DT,0.9876038421599169
1,{'max_depth': 9},3,Identity,PCA1,DT,0.9868899273104881
2,{'max_depth': 5},3,Identity,PCA1,DT,0.9866952232606438
3,{'max_depth': 11},3,Identity,PCA1,DT,0.9861111111111112
4,{'max_depth': 3},3,Identity,PCA1,DT,0.9763759086188992
5,{'max_depth': 1},3,Identity,PCA1,DT,0.9543743509865005
0,{'n_neighbors': 8},3,Identity,PCA2,KNN,0.9887720664589823
1,{'n_neighbors': 14},3,Identity,PCA2,KNN,0.98851246105919
2,{'n_neighbors': 20},3,Identity,PCA2,KNN,0.9883826583592938
3,{'n_neighbors': 26},3,Identity,PCA2,KNN,0.9883826583592938
4,{'n_neighbors': 2},3,Identity,PCA2,KNN,0.9808541017653167
0,"{'priors': array([0.78589045, 0.21410955])}",3,Identity,PCA2,NB,0.9598260643821391
1,"{'priors': [0.5, 0.5]}",3,Identity,PCA2,NB,0.9467808930425753
0,{'alpha': 0.00017782794100389227},3,Identity,PCA2,Perceptron,0.9276998961578401
1,{'alpha': 1e-05},3,Identity,PCA2,Perceptron,0.9176401869158879
2,{'alpha': 0.05623413251903491},3,Identity,PCA2,Perceptron,0.8960280373831776
3,{'alpha': 0.0031622776601683794},3,Identity,PCA2,Perceptron,0.8733125649013499
4,{'alpha': 1.0},3,Identity,PCA2,Perceptron,0.8065290758047767
0,{'max_depth': 7},3,Identity,PCA2,DT,0.9875389408099688
1,{'max_depth': 9},3,Identity,PCA2,DT,0.9867601246105919
2,{'max_depth': 5},3,Identity,PCA2,DT,0.9866952232606438
3,{'max_depth': 11},3,Identity,PCA2,DT,0.9861760124610592
4,{'max_depth': 3},3,Identity,PCA2,DT,0.9763759086188992
5,{'max_depth': 1},3,Identity,PCA2,DT,0.9543743509865005
0,{'n_neighbors': 8},3,Identity,PCA3,KNN,0.9894210799584632
1,{'n_neighbors': 14},3,Identity,PCA3,KNN,0.9887720664589823
2,{'n_neighbors': 20},3,Identity,PCA3,KNN,0.9887071651090342
3,{'n_neighbors': 26},3,Identity,PCA3,KNN,0.9883177570093458
4,{'n_neighbors': 2},3,Identity,PCA3,KNN,0.9873442367601246
0,"{'priors': array([0.78589045, 0.21410955])}",3,Identity,PCA3,NB,0.9656022845275182
1,"{'priors': [0.5, 0.5]}",3,Identity,PCA3,NB,0.9520379023883697
0,{'alpha': 0.00017782794100389227},3,Identity,PCA3,Perceptron,0.914395119418484
1,{'alpha': 0.0031622776601683794},3,Identity,PCA3,Perceptron,0.9014797507788161
2,{'alpha': 1e-05},3,Identity,PCA3,Perceptron,0.8515057113187954
3,{'alpha': 0.05623413251903491},3,Identity,PCA3,Perceptron,0.8219106957424714
4,{'alpha': 1.0},3,Identity,PCA3,Perceptron,0.8065290758047767
0,{'max_depth': 5},3,Identity,PCA3,DT,0.98682502596054
1,{'max_depth': 11},3,Identity,PCA3,DT,0.9865005192107996
2,{'max_depth': 9},3,Identity,PCA3,DT,0.9863707165109035
3,{'max_depth': 7},3,Identity,PCA3,DT,0.9861760124610592
4,{'max_depth': 3},3,Identity,PCA3,DT,0.9744288681204569
5,{'max_depth': 1},3,Identity,PCA3,DT,0.9543743509865005
