index,paras,rt_name,sl_name,fe_name,method,mean_validation_score
1,{'alpha': 0.00017782794100389227},Identity,ZScore,BestK2,Perceptron,0.5822222222222222
2,{'alpha': 0.0031622776601683794},Identity,ZScore,BestK2,Perceptron,0.542037037037037
3,{'alpha': 0.05623413251903491},Identity,ZScore,BestK2,Perceptron,0.4653703703703704
4,{'alpha': 1.0},Identity,ZScore,BestK2,Perceptron,0.15166666666666667
0,{'max_depth': 9},Identity,ZScore,BestK2,DT,0.8125925925925926
1,{'max_depth': 11},Identity,ZScore,BestK2,DT,0.8098148148148148
2,{'max_depth': 7},Identity,ZScore,BestK2,DT,0.7935185185185185
3,{'max_depth': 5},Identity,ZScore,BestK2,DT,0.7583333333333333
4,{'max_depth': 3},Identity,ZScore,BestK2,DT,0.6531481481481481
5,{'max_depth': 1},Identity,ZScore,BestK2,DT,0.43666666666666665
0,{'n_neighbors': 8},Identity,ZScore,PCA1,KNN,0.8412962962962963
1,{'n_neighbors': 20},Identity,ZScore,PCA1,KNN,0.8385185185185186
2,{'n_neighbors': 26},Identity,ZScore,PCA1,KNN,0.8385185185185186
3,{'n_neighbors': 14},Identity,ZScore,PCA1,KNN,0.8381481481481482
4,{'n_neighbors': 2},Identity,ZScore,PCA1,KNN,0.7994444444444444
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,ZScore,PCA1,NB,0.8107407407407405
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,ZScore,PCA1,NB,0.7983333333333333
0,{'alpha': 1e-05},Identity,ZScore,PCA1,Perceptron,0.6431481481481481
1,{'alpha': 0.00017782794100389227},Identity,ZScore,PCA1,Perceptron,0.6207407407407407
2,{'alpha': 0.0031622776601683794},Identity,ZScore,PCA1,Perceptron,0.5824074074074074
3,{'alpha': 0.05623413251903491},Identity,ZScore,PCA1,Perceptron,0.5075925925925926
4,{'alpha': 1.0},Identity,ZScore,PCA1,Perceptron,0.23055555555555557
0,{'max_depth': 7},Identity,ZScore,PCA1,DT,0.8268518518518518
1,{'max_depth': 9},Identity,ZScore,PCA1,DT,0.8237037037037037
2,{'max_depth': 11},Identity,ZScore,PCA1,DT,0.8105555555555556
3,{'max_depth': 5},Identity,ZScore,PCA1,DT,0.8038888888888889
4,{'max_depth': 3},Identity,ZScore,PCA1,DT,0.7761111111111111
5,{'max_depth': 1},Identity,ZScore,PCA1,DT,0.4562962962962963
0,{'n_neighbors': 8},Identity,ZScore,PCA2,KNN,0.8962962962962963
1,{'n_neighbors': 14},Identity,ZScore,PCA2,KNN,0.8909259259259259
2,{'n_neighbors': 26},Identity,ZScore,PCA2,KNN,0.8857407407407407
3,{'n_neighbors': 20},Identity,ZScore,PCA2,KNN,0.8851851851851852
4,{'n_neighbors': 2},Identity,ZScore,PCA2,KNN,0.885
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,ZScore,PCA2,NB,0.8342592592592593
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,ZScore,PCA2,NB,0.8311111111111111
0,{'alpha': 1e-05},Identity,ZScore,PCA2,Perceptron,0.7390740740740741
1,{'alpha': 0.00017782794100389227},Identity,ZScore,PCA2,Perceptron,0.7327777777777778
2,{'alpha': 0.0031622776601683794},Identity,ZScore,PCA2,Perceptron,0.7242592592592593
3,{'alpha': 0.05623413251903491},Identity,ZScore,PCA2,Perceptron,0.6022222222222222
4,{'alpha': 1.0},Identity,ZScore,PCA2,Perceptron,0.2490740740740741
0,{'max_depth': 11},Identity,ZScore,PCA2,DT,0.8655555555555555
1,{'max_depth': 9},Identity,ZScore,PCA2,DT,0.8590740740740741
2,{'max_depth': 7},Identity,ZScore,PCA2,DT,0.8438888888888889
3,{'max_depth': 5},Identity,ZScore,PCA2,DT,0.8098148148148148
4,{'max_depth': 3},Identity,ZScore,PCA2,DT,0.757962962962963
5,{'max_depth': 1},Identity,ZScore,PCA2,DT,0.4525925925925926
0,{'n_neighbors': 8},Identity,ZScore,PCA3,KNN,0.8988888888888888
1,{'n_neighbors': 2},Identity,ZScore,PCA3,KNN,0.8959259259259259
2,{'n_neighbors': 14},Identity,ZScore,PCA3,KNN,0.8946296296296297
3,{'n_neighbors': 20},Identity,ZScore,PCA3,KNN,0.8898148148148148
4,{'n_neighbors': 26},Identity,ZScore,PCA3,KNN,0.8859259259259259
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,ZScore,PCA3,NB,0.835
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,ZScore,PCA3,NB,0.8335185185185185
0,{'alpha': 1e-05},Identity,ZScore,PCA3,Perceptron,0.7616666666666667
1,{'alpha': 0.00017782794100389227},Identity,ZScore,PCA3,Perceptron,0.7572222222222222
2,{'alpha': 0.0031622776601683794},Identity,ZScore,PCA3,Perceptron,0.7148148148148148
3,{'alpha': 0.05623413251903491},Identity,ZScore,PCA3,Perceptron,0.6003703703703703
4,{'alpha': 1.0},Identity,ZScore,PCA3,Perceptron,0.24944444444444444
0,{'max_depth': 11},Identity,ZScore,PCA3,DT,0.8624074074074074
1,{'max_depth': 9},Identity,ZScore,PCA3,DT,0.8498148148148148
2,{'max_depth': 7},Identity,ZScore,PCA3,DT,0.8387037037037037
3,{'max_depth': 5},Identity,ZScore,PCA3,DT,0.8077777777777778
4,{'max_depth': 3},Identity,ZScore,PCA3,DT,0.7577777777777778
5,{'max_depth': 1},Identity,ZScore,PCA3,DT,0.4525925925925926
0,{'n_neighbors': 8},Identity,Identity,Identity,KNN,0.8988888888888888
1,{'n_neighbors': 2},Identity,Identity,Identity,KNN,0.8968518518518519
2,{'n_neighbors': 14},Identity,Identity,Identity,KNN,0.8953703703703704
3,{'n_neighbors': 20},Identity,Identity,Identity,KNN,0.89
4,{'n_neighbors': 26},Identity,Identity,Identity,KNN,0.885
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,Identity,Identity,NB,0.8018518518518518
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,Identity,Identity,NB,0.8011111111111111
0,{'alpha': 1e-05},Identity,Identity,Identity,Perceptron,0.5877777777777777
1,{'alpha': 0.00017782794100389227},Identity,Identity,Identity,Perceptron,0.5507407407407408
2,{'alpha': 0.0031622776601683794},Identity,Identity,Identity,Perceptron,0.38222222222222224
3,{'alpha': 0.05623413251903491},Identity,Identity,Identity,Perceptron,0.2222222222222222
4,{'alpha': 1.0},Identity,Identity,Identity,Perceptron,0.22018518518518518
0,{'max_depth': 9},Identity,Identity,Identity,DT,0.8594444444444445
1,{'max_depth': 7},Identity,Identity,Identity,DT,0.8575925925925926
2,{'max_depth': 11},Identity,Identity,Identity,DT,0.8564814814814815
3,{'max_depth': 5},Identity,Identity,Identity,DT,0.8192592592592592
4,{'max_depth': 3},Identity,Identity,Identity,DT,0.7755555555555556
5,{'max_depth': 1},Identity,Identity,Identity,DT,0.43333333333333335
0,{'n_neighbors': 8},Identity,Identity,BestK1,KNN,0.6788888888888889
1,{'n_neighbors': 14},Identity,Identity,BestK1,KNN,0.6727777777777778
2,{'n_neighbors': 20},Identity,Identity,BestK1,KNN,0.6688888888888889
3,{'n_neighbors': 26},Identity,Identity,BestK1,KNN,0.6648148148148149
4,{'n_neighbors': 2},Identity,Identity,BestK1,KNN,0.6211111111111111
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,Identity,BestK1,NB,0.5516666666666666
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,Identity,BestK1,NB,0.5505555555555556
0,{'alpha': 1e-05},Identity,Identity,BestK1,Perceptron,0.29777777777777775
1,{'alpha': 0.00017782794100389227},Identity,Identity,BestK1,Perceptron,0.27425925925925926
2,{'alpha': 0.0031622776601683794},Identity,Identity,BestK1,Perceptron,0.25074074074074076
3,{'alpha': 1.0},Identity,Identity,BestK1,Perceptron,0.22018518518518518
4,{'alpha': 0.05623413251903491},Identity,Identity,BestK1,Perceptron,0.21351851851851852
0,{'max_depth': 7},Identity,Identity,BestK1,DT,0.6705555555555556
1,{'max_depth': 9},Identity,Identity,BestK1,DT,0.6666666666666666
2,{'max_depth': 11},Identity,Identity,BestK1,DT,0.6657407407407407
3,{'max_depth': 5},Identity,Identity,BestK1,DT,0.6453703703703704
4,{'max_depth': 3},Identity,Identity,BestK1,DT,0.5977777777777777
5,{'max_depth': 1},Identity,Identity,BestK1,DT,0.43666666666666665
0,{'n_neighbors': 8},Identity,Identity,BestK3,KNN,0.895
1,{'n_neighbors': 2},Identity,Identity,BestK3,KNN,0.8909259259259259
2,{'n_neighbors': 14},Identity,Identity,BestK3,KNN,0.8903703703703704
3,{'n_neighbors': 20},Identity,Identity,BestK3,KNN,0.8859259259259259
4,{'n_neighbors': 26},Identity,Identity,BestK3,KNN,0.882962962962963
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,Identity,BestK3,NB,0.7872222222222223
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,Identity,BestK3,NB,0.7862962962962963
0,{'alpha': 1e-05},Identity,Identity,BestK3,Perceptron,0.6416666666666667
1,{'alpha': 0.00017782794100389227},Identity,Identity,BestK3,Perceptron,0.55
2,{'alpha': 0.0031622776601683794},Identity,Identity,BestK3,Perceptron,0.30648148148148147
3,{'alpha': 0.05623413251903491},Identity,Identity,BestK3,Perceptron,0.24185185185185185
4,{'alpha': 1.0},Identity,Identity,BestK3,Perceptron,0.22018518518518518
0,{'max_depth': 7},Identity,Identity,BestK3,DT,0.8575925925925926
1,{'max_depth': 9},Identity,Identity,BestK3,DT,0.8572222222222222
2,{'max_depth': 11},Identity,Identity,BestK3,DT,0.85
3,{'max_depth': 5},Identity,Identity,BestK3,DT,0.8081481481481482
4,{'max_depth': 3},Identity,Identity,BestK3,DT,0.7588888888888888
5,{'max_depth': 1},Identity,Identity,BestK3,DT,0.4225925925925926
0,{'n_neighbors': 8},Identity,Identity,BestK2,KNN,0.8455555555555555
1,{'n_neighbors': 14},Identity,Identity,BestK2,KNN,0.837037037037037
2,{'n_neighbors': 2},Identity,Identity,BestK2,KNN,0.8287037037037037
3,{'n_neighbors': 20},Identity,Identity,BestK2,KNN,0.8246296296296296
4,{'n_neighbors': 26},Identity,Identity,BestK2,KNN,0.8168518518518518
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,Identity,BestK2,NB,0.6842592592592592
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,Identity,BestK2,NB,0.6812962962962963
0,{'alpha': 1e-05},Identity,Identity,BestK2,Perceptron,0.4261111111111111
1,{'alpha': 0.00017782794100389227},Identity,Identity,BestK2,Perceptron,0.36574074074074076
2,{'alpha': 0.0031622776601683794},Identity,Identity,BestK2,Perceptron,0.3038888888888889
3,{'alpha': 0.05623413251903491},Identity,Identity,BestK2,Perceptron,0.25203703703703706
4,{'alpha': 1.0},Identity,Identity,BestK2,Perceptron,0.22018518518518518
0,{'max_depth': 9},Identity,Identity,BestK2,DT,0.8107407407407408
1,{'max_depth': 11},Identity,Identity,BestK2,DT,0.8103703703703704
2,{'max_depth': 7},Identity,Identity,BestK2,DT,0.7933333333333333
3,{'max_depth': 5},Identity,Identity,BestK2,DT,0.7581481481481481
4,{'max_depth': 3},Identity,Identity,BestK2,DT,0.6531481481481481
5,{'max_depth': 1},Identity,Identity,BestK2,DT,0.43666666666666665
0,{'n_neighbors': 14},Identity,Identity,PCA1,KNN,0.8424074074074074
1,{'n_neighbors': 26},Identity,Identity,PCA1,KNN,0.8422222222222222
2,{'n_neighbors': 20},Identity,Identity,PCA1,KNN,0.8401851851851851
3,{'n_neighbors': 8},Identity,Identity,PCA1,KNN,0.8387037037037037
4,{'n_neighbors': 2},Identity,Identity,PCA1,KNN,0.8081481481481482
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,Identity,PCA1,NB,0.787962962962963
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,Identity,PCA1,NB,0.7772222222222223
0,{'alpha': 0.00017782794100389227},Identity,Identity,PCA1,Perceptron,0.5025925925925926
1,{'alpha': 0.0031622776601683794},Identity,Identity,PCA1,Perceptron,0.4546296296296296
2,{'alpha': 1e-05},Identity,Identity,PCA1,Perceptron,0.4494444444444444
3,{'alpha': 0.05623413251903491},Identity,Identity,PCA1,Perceptron,0.42333333333333334
4,{'alpha': 1.0},Identity,Identity,PCA1,Perceptron,0.1724074074074074
0,{'max_depth': 9},Identity,Identity,PCA1,DT,0.8285185185185185
1,{'max_depth': 7},Identity,Identity,PCA1,DT,0.8281481481481482
2,{'max_depth': 11},Identity,Identity,PCA1,DT,0.8196296296296296
3,{'max_depth': 5},Identity,Identity,PCA1,DT,0.8072222222222222
4,{'max_depth': 3},Identity,Identity,PCA1,DT,0.6683333333333333
5,{'max_depth': 1},Identity,Identity,PCA1,DT,0.4412962962962963
0,{'n_neighbors': 8},Identity,Identity,PCA2,KNN,0.8970370370370371
1,{'n_neighbors': 14},Identity,Identity,PCA2,KNN,0.8946296296296297
2,{'n_neighbors': 20},Identity,Identity,PCA2,KNN,0.8896296296296297
3,{'n_neighbors': 26},Identity,Identity,PCA2,KNN,0.8859259259259259
4,{'n_neighbors': 2},Identity,Identity,PCA2,KNN,0.8811111111111111
0,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,Identity,PCA2,NB,0.8416666666666667
1,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,Identity,PCA2,NB,0.8411111111111111
0,{'alpha': 1e-05},Identity,Identity,PCA2,Perceptron,0.6933333333333334
1,{'alpha': 0.00017782794100389227},Identity,Identity,PCA2,Perceptron,0.6766666666666666
2,{'alpha': 0.05623413251903491},Identity,Identity,PCA2,Perceptron,0.6674074074074074
3,{'alpha': 0.0031622776601683794},Identity,Identity,PCA2,Perceptron,0.6327777777777778
4,{'alpha': 1.0},Identity,Identity,PCA2,Perceptron,0.19537037037037036
0,{'max_depth': 11},Identity,Identity,PCA2,DT,0.862037037037037
1,{'max_depth': 9},Identity,Identity,PCA2,DT,0.8585185185185186
2,{'max_depth': 7},Identity,Identity,PCA2,DT,0.8431481481481482
3,{'max_depth': 5},Identity,Identity,PCA2,DT,0.8094444444444444
4,{'max_depth': 3},Identity,Identity,PCA2,DT,0.7537037037037037
5,{'max_depth': 1},Identity,Identity,PCA2,DT,0.4488888888888889
0,{'n_neighbors': 8},Identity,Identity,PCA3,KNN,0.8992592592592593
1,{'n_neighbors': 2},Identity,Identity,PCA3,KNN,0.8966666666666666
2,{'n_neighbors': 14},Identity,Identity,PCA3,KNN,0.8951851851851852
3,{'n_neighbors': 20},Identity,Identity,PCA3,KNN,0.8901851851851852
4,{'n_neighbors': 26},Identity,Identity,PCA3,KNN,0.885
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,Identity,PCA3,NB,0.8401851851851851
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,Identity,PCA3,NB,0.8396296296296296
0,{'alpha': 0.00017782794100389227},Identity,Identity,PCA3,Perceptron,0.7096296296296296
1,{'alpha': 0.0031622776601683794},Identity,Identity,PCA3,Perceptron,0.6796296296296296
2,{'alpha': 1e-05},Identity,Identity,PCA3,Perceptron,0.6468518518518519
3,{'alpha': 0.05623413251903491},Identity,Identity,PCA3,Perceptron,0.5337037037037037
4,{'alpha': 1.0},Identity,Identity,PCA3,Perceptron,0.17722222222222223
0,{'max_depth': 11},Identity,Identity,PCA3,DT,0.8566666666666667
1,{'max_depth': 9},Identity,Identity,PCA3,DT,0.8518518518518519
2,{'max_depth': 7},Identity,Identity,PCA3,DT,0.8396296296296296
3,{'max_depth': 5},Identity,Identity,PCA3,DT,0.8090740740740741
4,{'max_depth': 3},Identity,Identity,PCA3,DT,0.7533333333333333
5,{'max_depth': 1},Identity,Identity,PCA3,DT,0.4488888888888889
